area,bhk,bedrooms,bathrooms,balcony,price,price_per_sqft,area_per_bhk,bathrooms_per_bhk,location_Khandwa Road Indore,location_Mhow Indore,location_Other,location_Rau Indore,location_Super Corridor Indore,location_Ujjain Indore Road Indore,property_type_House,property_type_Villa,furnishing_Semi-Furnished,furnishing_Unfurnished
1499.0,2.0,2.0,2.0,2.0,12300000.0,8205.470313542362,749.5,1.0,False,False,True,False,False,False,True,False,False,True
1050.0,2.0,2.0,2.0,2.0,4300000.0,4095.2380952380954,525.0,1.0,False,False,True,False,False,False,True,False,False,True
1080.0,3.0,3.0,2.0,2.0,4000000.0,3703.703703703704,360.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
6000.0,6.0,6.0,2.0,2.0,45000000.0,7500.0,1000.0,0.3333333333333333,False,False,True,False,False,False,True,False,True,False
750.0,2.0,2.0,2.0,2.0,4500000.0,6000.0,375.0,1.0,False,False,True,False,False,False,True,False,False,False
500.0,1.0,1.0,2.0,1.0,2500000.0,5000.0,500.0,2.0,False,False,False,False,False,True,True,False,False,True
1300.0,2.0,2.0,2.0,2.0,7800000.0,6000.0,650.0,1.0,False,False,True,False,False,False,True,False,False,True
765.0,2.0,2.0,2.0,2.0,2170000.0,2836.6013071895427,382.5,1.0,False,False,False,False,False,True,True,False,False,True
1440.0,2.0,2.0,2.0,2.0,10800000.0,7500.0,720.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,8500000.0,8500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1320.0,3.0,3.0,2.0,3.0,12000000.0,9090.90909090909,440.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1100.0,2.0,2.0,2.0,2.0,4410000.0,4009.090909090909,550.0,1.0,False,False,True,False,False,False,True,False,False,True
1400.0,3.0,3.0,2.0,3.0,8800000.0,6285.714285714285,466.6666666666667,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1150.0,3.0,3.0,2.0,3.0,4400000.0,3826.086956521739,383.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
2320.0,2.0,2.0,2.0,2.0,33300000.0,14353.448275862069,1160.0,1.0,False,False,True,False,False,False,True,False,False,True
2100.0,2.0,2.0,2.0,2.0,18900000.0,9000.0,1050.0,1.0,False,False,True,False,False,False,True,False,False,True
1250.0,2.0,2.0,2.0,2.0,4630000.0,3704.0,625.0,1.0,False,False,False,False,True,False,True,False,False,True
1264.0,2.0,2.0,2.0,2.0,5310000.0,4200.949367088608,632.0,1.0,False,False,True,False,False,False,True,False,False,True
2100.0,3.0,3.0,2.0,3.0,17100000.0,8142.857142857143,700.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
2000.0,4.0,4.0,2.0,4.0,10300000.0,5150.0,500.0,0.5,False,False,True,False,False,False,True,False,True,False
968.0,2.0,2.0,2.0,2.0,13000000.0,13429.752066115703,484.0,1.0,False,False,True,False,False,False,True,False,False,True
4000.0,5.0,5.0,2.0,7.0,37000000.0,9250.0,800.0,0.4,False,False,True,False,False,False,True,False,False,False
1007.0,2.0,2.0,2.0,2.0,19000000.0,18867.924528301886,503.5,1.0,False,False,True,False,False,False,True,False,False,True
1438.0,3.0,3.0,2.0,3.0,18100000.0,12586.92628650904,479.3333333333333,0.6666666666666666,False,False,True,False,False,False,False,True,True,False
801.0,2.0,2.0,2.0,2.0,4550000.0,5680.399500624219,400.5,1.0,False,False,True,False,False,False,True,False,False,True
1100.0,2.0,2.0,2.0,2.0,4000000.0,3636.3636363636365,550.0,1.0,False,False,True,False,False,False,True,False,False,True
996.0,2.0,2.0,2.0,2.0,6000000.0,6024.096385542169,498.0,1.0,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,3800000.0,3800.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
2500.0,3.0,3.0,2.0,3.0,12500000.0,5000.0,833.3333333333334,0.6666666666666666,False,False,True,False,False,False,False,True,True,False
2500.0,4.0,4.0,2.0,4.0,17000000.0,6800.0,625.0,0.5,False,False,True,False,False,False,True,False,False,False
3000.0,4.0,4.0,2.0,4.0,25000000.0,8333.333333333334,750.0,0.5,False,False,True,False,False,False,False,True,True,False
1800.0,2.0,2.0,2.0,2.0,11600000.0,6444.444444444444,900.0,1.0,False,False,True,False,False,False,True,False,False,True
2381.0,3.0,3.0,2.0,3.0,26200000.0,11003.779924401511,793.6666666666666,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,2.0,3000000.0,2000.0,750.0,1.0,False,False,True,False,False,False,True,False,False,True
1537.0,2.0,2.0,2.0,2.0,7800000.0,5074.821080026025,768.5,1.0,False,False,True,False,False,False,True,False,False,False
1800.0,3.0,3.0,2.0,3.0,13000000.0,7222.222222222223,600.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
4850.0,5.0,5.0,2.0,5.0,50000000.0,10309.278350515464,970.0,0.4,False,False,True,False,False,False,True,False,False,False
1000.0,2.0,2.0,2.0,2.0,6500000.0,6500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
520.0,2.0,2.0,2.0,2.0,2600000.0,5000.0,260.0,1.0,False,False,True,False,False,False,True,False,False,True
3900.0,2.0,2.0,2.0,2.0,27500000.0,7051.282051282052,1950.0,1.0,False,False,True,False,False,False,True,False,False,True
5700.0,4.0,4.0,2.0,3.0,31500000.0,5526.315789473684,1425.0,0.5,False,False,True,False,False,False,False,True,False,False
1430.0,2.0,2.0,2.0,2.0,10500000.0,7342.657342657342,715.0,1.0,False,False,True,False,False,False,True,False,False,True
1650.0,3.0,3.0,2.0,3.0,9500000.0,5757.575757575758,550.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,5500000.0,5500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,7200000.0,7200.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
6000.0,5.0,5.0,2.0,5.0,50000000.0,8333.333333333334,1200.0,0.4,False,False,True,False,False,False,True,False,False,False
724.0,2.0,2.0,2.0,2.0,3660000.0,5055.248618784531,362.0,1.0,False,False,True,False,False,False,True,False,True,False
1800.0,2.0,2.0,2.0,2.0,21600000.0,12000.0,900.0,1.0,False,False,True,False,False,False,True,False,False,True
1453.0,4.0,4.0,2.0,4.0,24500000.0,16861.66551961459,363.25,0.5,False,False,True,False,False,False,True,False,False,False
1350.0,2.0,2.0,2.0,2.0,4730000.0,3503.703703703704,675.0,1.0,False,False,True,False,False,False,True,False,False,True
1650.0,2.0,2.0,2.0,2.0,6600000.0,4000.0,825.0,1.0,False,False,False,False,False,True,True,False,False,True
1200.0,3.0,3.0,2.0,3.0,12200000.0,10166.666666666666,400.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,2200000.0,2200.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
2100.0,3.0,3.0,2.0,3.0,17500000.0,8333.333333333334,700.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
1500.0,2.0,2.0,2.0,2.0,14300000.0,9533.333333333334,750.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,3.0,3.0,2.0,4.0,16500000.0,16500.0,333.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
2500.0,4.0,4.0,2.0,4.0,17000000.0,6800.0,625.0,0.5,False,False,True,False,False,False,True,False,True,False
1800.0,3.0,3.0,2.0,3.0,16100000.000000002,8944.444444444445,600.0,0.6666666666666666,False,False,True,False,False,False,False,True,False,False
675.0,3.0,3.0,2.0,3.0,7500000.0,11111.111111111111,225.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
1000.0,2.0,2.0,2.0,2.0,5400000.0,5400.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
2650.0,2.0,2.0,2.0,2.0,39700000.0,14981.132075471698,1325.0,1.0,False,False,True,False,False,False,True,False,False,True
2145.0,2.0,2.0,2.0,2.0,23000000.0,10722.610722610723,1072.5,1.0,False,False,True,False,False,False,True,False,False,True
1300.0,2.0,2.0,2.0,2.0,7800000.0,6000.0,650.0,1.0,False,False,True,False,False,False,True,False,False,True
343.0,2.0,2.0,2.0,2.0,5100000.0,14868.804664723031,171.5,1.0,False,False,True,False,False,False,True,False,False,True
2400.0,2.0,2.0,2.0,2.0,18500000.0,7708.333333333333,1200.0,1.0,False,False,True,False,False,False,True,False,False,True
390.0,2.0,2.0,2.0,2.0,2500000.0,6410.25641025641,195.0,1.0,False,False,True,False,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,2.0,11700000.0,7800.0,750.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,12400000.0,12400.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,4500000.0,4500.0,500.0,1.0,False,True,False,False,False,False,True,False,False,True
2400.0,2.0,2.0,2.0,2.0,20000000.0,8333.333333333334,1200.0,1.0,False,False,True,False,False,False,True,False,False,True
2600.0,4.0,4.0,2.0,4.0,17000000.0,6538.461538461538,650.0,0.5,False,False,True,False,False,False,True,False,True,False
1890.0,3.0,3.0,2.0,3.0,10500000.0,5555.555555555556,630.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
1900.0,3.0,3.0,2.0,3.0,14500000.0,7631.578947368421,633.3333333333334,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1264.0,2.0,2.0,2.0,2.0,5820000.0,4604.430379746836,632.0,1.0,False,False,True,False,False,False,True,False,False,True
1150.0,2.0,2.0,2.0,2.0,8500000.0,7391.304347826087,575.0,1.0,False,False,True,False,False,False,True,False,False,False
900.0,3.0,3.0,2.0,2.0,3500000.0,3888.8888888888887,300.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
990.0,2.0,2.0,2.0,2.0,5640000.0,5696.969696969697,495.0,1.0,False,False,True,False,False,False,True,False,False,True
2200.0,3.0,3.0,2.0,4.0,12500000.0,5681.818181818182,733.3333333333334,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
788.0,2.0,2.0,2.0,2.0,5700000.0,7233.502538071066,394.0,1.0,False,False,True,False,False,False,True,False,False,True
920.0,3.0,3.0,2.0,3.0,4600000.0,5000.0,306.6666666666667,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1607.0,3.0,3.0,2.0,2.0,8600000.0,5351.586807716241,535.6666666666666,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
740.0,2.0,2.0,2.0,2.0,3200000.0,4324.324324324324,370.0,1.0,False,False,True,False,False,False,True,False,False,True
850.0,2.0,2.0,2.0,2.0,4000000.0,4705.882352941177,425.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,5500000.0,5500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
700.0,2.0,2.0,2.0,2.0,5640000.0,8057.142857142857,350.0,1.0,False,False,True,False,False,False,True,False,False,True
1200.0,4.0,4.0,2.0,4.0,13000000.0,10833.333333333334,300.0,0.5,False,False,True,False,False,False,True,False,True,False
800.0,3.0,3.0,2.0,3.0,12500000.0,15625.0,266.6666666666667,0.6666666666666666,False,False,True,False,False,False,False,True,False,False
1890.0,2.0,2.0,2.0,2.0,8510000.0,4502.645502645502,945.0,1.0,False,False,True,False,False,False,True,False,False,True
1650.0,3.0,3.0,2.0,3.0,9000000.0,5454.545454545455,550.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,4000000.0,4000.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1620.0,2.0,2.0,2.0,2.0,23400000.0,14444.444444444445,810.0,1.0,False,False,True,False,False,False,True,False,False,True
1459.0,3.0,3.0,2.0,3.0,15500000.0,10623.714873200823,486.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,5200000.0,5200.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,2650000.0,2650.0,500.0,1.0,False,False,False,False,True,False,True,False,False,True
1100.0,2.0,2.0,2.0,2.0,6600000.0,6000.0,550.0,1.0,False,False,True,False,False,False,True,False,False,True
400.0,2.0,2.0,2.0,2.0,8100000.0,20250.0,200.0,1.0,False,False,True,False,False,False,True,False,False,True
2000.0,2.0,2.0,2.0,2.0,8600000.0,4300.0,1000.0,1.0,False,False,False,False,True,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,3560000.0,3560.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,5300000.0,6625.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,3600000.0,4500.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
1500.0,3.0,3.0,2.0,3.0,7000000.0,4666.666666666667,500.0,0.6666666666666666,False,False,False,False,False,True,True,False,True,False
1800.0,2.0,2.0,2.0,2.0,9360000.0,5200.0,900.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,20000000.0,20000.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1880.0,3.0,3.0,2.0,3.0,13799999.999999998,7340.425531914892,626.6666666666666,0.6666666666666666,False,False,True,False,False,False,False,True,True,False
1000.0,2.0,2.0,2.0,2.0,4900000.0,4900.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1800.0,2.0,2.0,2.0,2.0,11399999.999999998,6333.333333333332,900.0,1.0,False,False,True,False,False,False,True,False,False,True
1650.0,3.0,3.0,2.0,3.0,17500000.0,10606.060606060606,550.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,4500000.0,4500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,5200000.0,5200.0,500.0,1.0,False,False,False,False,True,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,4500000.0,5625.0,400.0,1.0,False,False,False,False,True,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,7200000.0,9000.0,400.0,1.0,False,False,True,False,False,False,True,False,False,False
903.0,2.0,2.0,2.0,2.0,8760000.0,9700.996677740864,451.5,1.0,False,False,True,False,False,False,True,False,False,True
600.0,2.0,2.0,2.0,2.0,2100000.0,3500.0,300.0,1.0,False,False,False,True,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,2.0,15000000.0,10000.0,750.0,1.0,False,False,True,False,False,False,True,False,False,True
1600.0,3.0,3.0,2.0,3.0,7500000.0,4687.5,533.3333333333334,0.6666666666666666,False,False,True,False,False,False,False,True,False,True
1436.0,3.0,3.0,2.0,2.0,13000000.0,9052.92479108635,478.6666666666667,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
1000.0,3.0,3.0,2.0,3.0,12000000.0,12000.0,333.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
796.0,2.0,2.0,2.0,2.0,5400000.0,6783.91959798995,398.0,1.0,False,False,True,False,False,False,True,False,True,False
4850.0,5.0,5.0,2.0,5.0,48500000.0,10000.0,970.0,0.4,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,7500000.0,7500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
300.0,2.0,2.0,2.0,2.0,4500000.0,15000.0,150.0,1.0,False,False,True,False,False,False,True,False,False,True
720.0,2.0,2.0,2.0,2.0,2100000.0,2916.6666666666665,360.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,3000000.0,3750.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,1800000.0,2250.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
1175.0,3.0,3.0,2.0,3.0,3200000.0,2723.404255319149,391.6666666666667,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1200.0,2.0,2.0,2.0,2.0,2500000.0,2083.3333333333335,600.0,1.0,False,False,True,False,False,False,True,False,False,True
750.0,2.0,2.0,2.0,2.0,4500000.0,6000.0,375.0,1.0,False,False,False,False,False,True,True,False,False,True
700.0,2.0,2.0,2.0,2.0,5500000.0,7857.142857142857,350.0,1.0,False,False,False,False,True,False,False,True,False,True
1000.0,2.0,2.0,2.0,2.0,3500000.0,3500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1770.0,3.0,3.0,2.0,2.0,10000000.0,5649.717514124294,590.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
2150.0,3.0,3.0,2.0,3.0,16000000.0,7441.860465116279,716.6666666666666,0.6666666666666666,False,False,True,False,False,False,False,True,True,False
882.0,3.0,3.0,2.0,3.0,4500000.0,5102.040816326531,294.0,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
975.0,2.0,2.0,2.0,2.0,6000000.0,6153.846153846154,487.5,1.0,False,False,True,False,False,False,True,False,False,True
1250.0,4.0,4.0,2.0,4.0,20000000.0,16000.0,312.5,0.5,False,False,True,False,False,False,True,False,True,False
750.0,2.0,2.0,2.0,2.0,6500000.0,8666.666666666666,375.0,1.0,False,False,True,False,False,False,True,False,False,True
600.0,2.0,2.0,2.0,2.0,2800000.0,4666.666666666667,300.0,1.0,False,False,True,False,False,False,True,False,False,True
740.0,2.0,2.0,2.0,2.0,3000000.0,4054.054054054054,370.0,1.0,False,False,True,False,False,False,True,False,False,True
1072.0,3.0,3.0,2.0,3.0,5500000.0,5130.5970149253735,357.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1050.0,3.0,3.0,2.0,3.0,10700000.0,10190.47619047619,350.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
900.0,2.0,2.0,2.0,2.0,3600000.0,4000.0,450.0,1.0,False,False,True,False,False,False,True,False,False,True
690.0,2.0,2.0,2.0,2.0,6500000.0,9420.289855072464,345.0,1.0,False,False,True,False,False,False,True,False,False,True
5000.0,2.0,2.0,2.0,2.0,10000000.0,2000.0,2500.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,9500000.0,9500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,4550000.0,4550.0,500.0,1.0,False,False,False,False,True,False,True,False,False,True
3000.0,2.0,2.0,2.0,2.0,15100000.0,5033.333333333333,1500.0,1.0,False,False,True,False,False,False,True,False,False,True
2650.0,5.0,5.0,2.0,2.0,12000000.0,4528.301886792453,530.0,0.4,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,4000000.0,4000.0,500.0,1.0,False,False,False,False,False,True,True,False,False,True
650.0,1.0,1.0,2.0,2.0,2400000.0,3692.3076923076924,650.0,2.0,False,False,True,False,False,False,True,False,False,False
1000.0,2.0,2.0,2.0,2.0,6000000.0,6000.0,500.0,1.0,False,False,True,False,False,False,True,False,True,False
2200.0,4.0,4.0,2.0,5.0,36500000.0,16590.909090909092,550.0,0.5,False,False,True,False,False,False,True,False,False,False
1000.0,2.0,2.0,2.0,2.0,2900000.0,2900.0,500.0,1.0,False,False,False,False,True,False,True,False,False,True
5000.0,9.0,9.0,2.0,2.0,34000000.0,6800.0,555.5555555555555,0.2222222222222222,False,False,True,False,False,False,True,False,False,False
1500.0,2.0,2.0,2.0,2.0,5500000.0,3666.6666666666665,750.0,1.0,False,False,True,False,False,False,True,False,False,True
2000.0,2.0,2.0,2.0,2.0,12000000.0,6000.0,1000.0,1.0,False,False,True,False,False,False,True,False,False,True
5000.0,2.0,2.0,2.0,2.0,40000000.0,8000.0,2500.0,1.0,False,False,True,False,False,False,True,False,False,True
980.0,2.0,2.0,2.0,2.0,3600000.0,3673.469387755102,490.0,1.0,False,False,True,False,False,False,True,False,True,False
680.0,2.0,2.0,2.0,2.0,2400000.0,3529.4117647058824,340.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,4500000.0,4500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,2.0,6500000.0,4333.333333333333,750.0,1.0,True,False,False,False,False,False,True,False,False,True
750.0,2.0,2.0,2.0,2.0,1800000.0,2400.0,375.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,11200000.000000002,11200.000000000002,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1562.0,3.0,3.0,2.0,2.0,3800000.0,2432.7784891165174,520.6666666666666,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
600.0,4.0,4.0,2.0,4.0,10000000.0,16666.666666666668,150.0,0.5,False,False,True,False,False,False,True,False,True,False
850.0,2.0,2.0,2.0,2.0,3570000.0000000005,4200.000000000001,425.0,1.0,False,False,False,False,True,False,True,False,False,True
1150.0,2.0,2.0,2.0,2.0,5300000.0,4608.695652173913,575.0,1.0,False,False,True,False,False,False,True,False,True,False
600.0,2.0,2.0,2.0,2.0,2700000.0,4500.0,300.0,1.0,False,False,True,False,False,False,True,False,False,True
807.0,3.0,3.0,2.0,2.0,7500000.0,9293.68029739777,269.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
2154.0,2.0,2.0,2.0,2.0,13300000.0,6174.558960074281,1077.0,1.0,False,False,True,False,False,False,True,False,False,True
1080.0,3.0,3.0,2.0,2.0,3500000.0,3240.740740740741,360.0,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,3700000.0,3700.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1700.0,5.0,5.0,2.0,2.0,16000000.0,9411.764705882353,340.0,0.4,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,3700000.0,4625.0,400.0,1.0,False,False,True,False,False,False,True,False,False,False
750.0,2.0,2.0,2.0,2.0,12500000.0,16666.666666666668,375.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,10000000.0,12500.0,400.0,1.0,False,False,False,True,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,4000000.0,4000.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
1090.0,3.0,3.0,2.0,3.0,7490000.000000001,6871.559633027524,363.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1500.0,5.0,5.0,2.0,2.0,13000000.0,8666.666666666666,300.0,0.4,False,False,True,False,False,False,True,False,True,False
1970.0,5.0,5.0,2.0,6.0,9000000.0,4568.527918781726,394.0,0.4,False,False,True,False,False,False,True,False,False,True
2000.0,6.0,6.0,2.0,2.0,6000000.0,3000.0,333.3333333333333,0.3333333333333333,False,False,True,False,False,False,True,False,False,True
1200.0,3.0,3.0,2.0,2.0,4800000.0,4000.0,400.0,0.6666666666666666,False,True,False,False,False,False,True,False,True,False
925.0,2.0,2.0,2.0,2.0,3000000.0,3243.2432432432433,462.5,1.0,False,False,True,False,False,False,True,False,True,False
1100.0,2.0,2.0,2.0,2.0,2900000.0,2636.3636363636365,550.0,1.0,False,False,True,False,False,False,True,False,False,True
1120.0,3.0,3.0,2.0,2.0,7000000.0,6250.0,373.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,True,False
1000.0,2.0,2.0,2.0,2.0,2550000.0,2550.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
700.0,2.0,2.0,2.0,2.0,2100000.0,3000.0,350.0,1.0,False,False,True,False,False,False,True,False,False,True
1333.0,2.0,2.0,2.0,2.0,8000000.0,6001.500375093773,666.5,1.0,False,False,True,False,False,False,True,False,True,False
830.0,2.0,2.0,2.0,2.0,4200000.0,5060.240963855422,415.0,1.0,False,False,True,False,False,False,True,False,False,True
914.0,2.0,2.0,2.0,2.0,4200000.0,4595.185995623632,457.0,1.0,False,False,True,False,False,False,True,False,False,True
1100.0,2.0,2.0,2.0,3.0,4200000.0,3818.181818181818,550.0,1.0,False,False,True,False,False,False,True,False,False,False
2000.0,3.0,3.0,2.0,2.0,8000000.0,4000.0,666.6666666666666,0.6666666666666666,False,True,False,False,False,False,False,True,True,False
750.0,2.0,2.0,2.0,2.0,2500000.0,3333.3333333333335,375.0,1.0,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,3050000.0,3050.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
600.0,2.0,2.0,2.0,2.0,1800000.0,3000.0,300.0,1.0,False,False,False,False,False,True,True,False,False,True
1082.0,2.0,2.0,2.0,3.0,5500000.0,5083.179297597043,541.0,1.0,False,False,True,False,False,False,True,False,True,False
1200.0,4.0,4.0,2.0,2.0,25000000.0,20833.333333333332,300.0,0.5,False,False,True,False,False,False,True,False,False,True
1500.0,2.0,2.0,2.0,2.0,3600000.0,2400.0,750.0,1.0,False,False,True,False,False,False,True,False,False,True
600.0,2.0,2.0,2.0,2.0,4650000.0,7750.0,300.0,1.0,False,False,True,False,False,False,True,False,False,True
2200.0,3.0,3.0,2.0,2.0,17000000.0,7727.272727272727,733.3333333333334,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
600.0,2.0,2.0,2.0,2.0,2550000.0,4250.0,300.0,1.0,False,False,True,False,False,False,True,False,False,True
1250.0,3.0,3.0,2.0,2.0,3500000.0,2800.0,416.6666666666667,0.6666666666666666,False,True,False,False,False,False,True,False,False,True
1108.0,3.0,3.0,2.0,3.0,5700000.0,5144.404332129964,369.3333333333333,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
750.0,2.0,2.0,2.0,2.0,6000000.0,8000.0,375.0,1.0,False,False,True,False,False,False,True,False,False,False
980.0,2.0,2.0,2.0,2.0,4800000.0,4897.959183673469,490.0,1.0,False,False,True,False,False,False,True,False,True,False
2401.0,7.0,7.0,2.0,5.0,29900000.000000004,12453.14452311537,343.0,0.2857142857142857,False,False,True,False,False,False,False,True,False,False
1300.0,2.0,2.0,2.0,2.0,8790000.0,6761.538461538462,650.0,1.0,False,False,True,False,False,False,True,False,False,False
1550.0,2.0,2.0,2.0,2.0,7600000.0,4903.225806451613,775.0,1.0,False,False,True,False,False,False,True,False,False,True
900.0,4.0,4.0,2.0,4.0,15000000.0,16666.666666666668,225.0,0.5,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,4500000.0,4500.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,2.0,2.0,2.0,2.0,3800000.0,4750.0,400.0,1.0,False,False,True,False,False,False,True,False,False,True
1100.0,2.0,2.0,2.0,2.0,11000000.0,10000.0,550.0,1.0,False,False,True,False,False,False,True,False,False,True
800.0,1.0,1.0,2.0,1.0,3000000.0,3750.0,800.0,2.0,False,False,True,False,False,False,True,False,False,True
775.0,2.0,2.0,2.0,2.0,3200000.0,4129.032258064516,387.5,1.0,False,False,True,False,False,False,True,False,False,True
750.0,2.0,2.0,2.0,2.0,2100000.0,2800.0,375.0,1.0,False,False,True,False,False,False,True,False,True,False
1600.0,4.0,4.0,2.0,2.0,6000000.0,3750.0,400.0,0.5,False,False,True,False,False,False,True,False,False,True
610.0,1.0,1.0,2.0,2.0,1800000.0,2950.8196721311474,610.0,2.0,False,False,False,False,False,False,True,False,True,False
1243.0,2.0,2.0,2.0,2.0,15500000.0,12469.831053901851,621.5,1.0,False,False,True,False,False,False,True,False,False,True
6500.0,3.0,3.0,2.0,4.0,40000000.0,6153.846153846154,2166.6666666666665,0.6666666666666666,False,False,True,False,False,False,True,False,False,True
1000.0,2.0,2.0,2.0,2.0,15000000.0,15000.0,500.0,1.0,False,False,True,False,False,False,True,False,False,True
